Date,FXE,EWJ,GLD,QQQ,SPY,SHV,DBA,USO,XBI,ILF,GAF,EPP,FXZ,Mkt-RF,SMB,HML,RF,,
2011/12/19,-0.347084536,-1.4468831,-0.2321839,-0.9892023,-1.0749193,9.07E-03,1.3669241,-0.1931807,-0.36691,-1.7762301,-1.8318556,-2.3271731,-0.3221767,-1.31,-0.43,-0.69,0,,
2011/12/20,0.646911004,2.5317738,1.353236,2.9208433,2.981139,-0.018141,1.0307573,3.6880535,3.3938893,3.3272047,3.5821238,3.5793024,4.4872577,3.1,0.8,0.3,0,,
2011/12/21,-0.276731662,-1.0005653,0.1146037,-1.4406863,0.1934688,0,0.352976,1.453706,0.4162409,0.1895342,-0.6507223,-0.1794201,-0.8261623,0.2,-0.03,1.31,0,,
2011/12/22,0.061562909,0.6681577,-0.715208,0.8489123,0.8819801,0,0.5622011,0.4450799,0.7815639,1.4567892,1.538617,1.0463296,1.0316418,0.83,-0.2,0.67,0,,
2011/12/23,-0.06926854,0.77391,0.1728862,0.8596106,0.8900977,-0.0181516,0.2100071,0.5470979,0.1677727,0.3492874,-0.0482304,0.329493,0.9194683,0.84,-0.58,-0.15,0,,
2011/12/27,0.207639563,-1.218847,-0.8996873,0.3723165,0.0790875,0.0118015,1.0434877,1.4700432,1.3020642,-0.9106878,0.5612163,-0.278731,-0.3395589,0.04,0.47,-0.53,0,,
2011/12/28,-1.003716761,-1.2338985,-2.5365843,-1.1624938,-1.3210413,0,-0.1731602,-1.8605213,-1.4088008,-2.1098301,-1.8070888,-2.2063496,-2.4446,-1.34,-0.73,-0.04,0,,
2011/12/29,0.217036758,2.0112432,-0.4579117,0.7169809,1.0281032,0,-0.2776815,0.1824105,1.0320384,1.4980574,1.2297942,1.2374449,2.308457,1.1,0.18,0.24,0,,
2011/12/30,-0.178243165,0.7713516,1.0915393,-0.2861746,-0.4928095,0.0181494,0.3816102,-0.7841101,0.2563435,0.4709248,0.9125162,-0.2565382,0.5095984,-0.4,-0.07,-0.15,0,,
2012/1/3,0.849627411,1.9565863,2.552828,1.8983981,1.58106,-0.0181494,0.8275978,4.06225,-0.19598,2.779888,2.1285753,3.2101851,3.4635452,1.5,-0.15,0.86,0,,
2012/1/4,-0.81859825,-0.1077036,0.5053966,0.4209012,0.156738,0,-0.344001,0.2013618,-0.3628034,0.3876369,-0.6259764,0.5952337,-1.9501525,0,-0.66,0.09,0,,
2012/1/5,-1.177822576,-1.1924215,0.6804643,0.8191782,0.2658923,0,-2.1596102,-1.5201763,3.4385978,-1.28265,-1.4070253,-0.9690697,-2.5352039,0.39,0.18,0.14,0,,
2012/1/6,-0.582310436,-1.0965064,-0.368279,0.3465633,-0.2580606,9.07E-03,-0.1762115,0.127575,1.798204,-0.6475569,0.3813728,-1.2562984,-2.1454107,-0.19,0.01,-0.26,0,,
2012/1/9,0.393825339,0.3302212,-0.4462851,-0.3292094,0.2424473,9.07E-03,1.5748322,-0.3575968,2.0625096,1.1763552,-0.0475899,0.0505598,0.6971139,0.28,0.22,-0.06,0,,
2012/1/10,0.00786228,1.201542,1.3581468,0.7262734,0.8633155,0,1.4820227,0.6630935,1.6753217,1.5923897,0.9632927,2.0263379,2.1986454,0.97,0.4,0.39,0,,
2012/1/11,-0.520139089,-0.4352569,0.6471695,0.2065384,0.0541886,0,0.0683995,-1.0733607,2.0554288,0.5177283,0.6110413,0.3461041,-0.3062789,0.13,0.16,0.35,0,,
2012/1/12,0.943703134,-0.4371596,0.4436858,0.3946811,0.2396486,-0.0181494,-1.5157059,-2.2344318,0.0813367,0.6043674,0.6849376,0.5660157,0.9835547,0.31,0.31,0,0,,
2012/1/13,-1.125597289,0.2188128,-0.7007975,-0.360297,-0.5186764,9.07E-03,-0.6616705,0.2623958,0.0135552,-1.5064972,-1.1860293,-0.7636494,-1.9424701,-0.52,-0.26,-0.44,0,,
2012/1/17,0.37923408,0,0.7755887,0.9068385,0.3873272,0,0.2094207,1.6374661,0.3111648,1.951826,1.958711,1.2043959,2.6151937,0.36,-0.11,-0.71,0,,
2012/1/18,1.004322314,1.1950241,0.6830241,1.3198206,1.0995526,0,-0.1744932,0.1030688,0.7804183,2.7825226,2.327985,1.719792,1.629296,1.22,0.56,0.16,0,,
2012/1/19,0.831886624,0.7530945,-0.2354285,0.6200255,0.5262581,0,0.7654909,-0.3612052,-0.7128925,0.3020478,-0.1354443,0.4074344,2.1857008,0.51,-0.13,-0.23,0,,
2012/1/20,-0.286886031,1.2779712,0.5258486,-0.1504642,0.372037,-0.0181511,-0.2429257,-2.3801307,-0.9494269,0.0430781,-0.120558,0.643703,-0.0968523,0.03,0.24,0.65,0,,
2012/1/23,0.804280122,0.4223876,0.6702955,0.0334563,-0.2580031,9.08E-03,0.5198383,1.6017147,-0.999796,0.1721197,0.1958231,0.426837,0.8683122,0.02,-0.27,0.13,0,,
2012/1/24,-0.077058103,-0.9528963,-0.7073308,-0.1841472,-0.114034,9.07E-03,1.0658516,-0.7582753,1.3127474,-0.2798437,0.1203223,-0.5933329,-0.224395,0,0.84,-0.41,0,,
2012/1/25,0.668392603,1.2685259,2.6856671,1.248871,0.8332679,9.07E-03,0.3414138,0.6540246,2.4954377,1.6037999,1.2695235,2.2827237,1.148708,0.91,0.12,-0.72,0,,
2012/1/26,-0.091933513,-0.2103109,0.5094596,-0.3481129,-0.5142898,0,-0.1364291,0.0521403,-1.092476,-0.7025003,0.3703441,-0.1863027,0.4115845,-0.59,0.25,-0.54,0,,
2012/1/27,0.877506677,0.524939,1.0111893,0.2984586,-0.0455046,-9.07E-03,-0.3418738,-0.1826008,4.0173446,0.3199276,1.6425094,0.9280761,0.2524457,0.01,0.84,-0.13,0,,
2012/1/30,-0.701381207,-0.6302577,-0.5578661,0.0827469,-0.3419674,-9.07E-03,-1.3099153,-0.760064,-1.5301111,-1.0489197,-1.8200962,-1.0913783,-1.9733254,-0.31,-0.46,-0.3,0,,
2012/1/31,-0.337193194,0.6302577,0.7588813,0.132249,-0.0380581,0,0.6226239,-0.5011167,0.1044797,-0.0215265,0.8113872,0.1166708,0.5449604,-0.05,-0.06,0.03,0,,
2012/2/1,0.535904656,0.6263019,0.1475492,0.8062603,0.8719064,-9.08E-03,0.2754823,-1.1702234,2.9200059,2.3190067,2.9390446,1.2053933,2.1506165,1.1,1.12,0.38,0,,
2012/2/2,-0.068738592,0.3116945,0.8749094,0.3108875,0.1583944,-9.07E-03,-0.1032204,-0.6710534,1.2848162,0.5453088,0.4697207,0.0230362,0.4370872,0.17,0.41,-0.03,0,,
2012/2/3,0.03055233,0.3107176,-2.0137112,1.3629935,1.3921344,-9.08E-03,0.480777,1.2312762,1.0953536,1.2471549,1.38206,1.3727023,1.5763031,1.58,0.59,0.33,0,,
2012/2/6,-0.145233738,-0.3107176,-0.2747783,-0.0806107,-0.0669146,9.08E-03,0.2053355,-0.6940711,1.9006217,-0.2481884,-1.1409448,-0.7068738,-0.5843546,-0.05,-0.27,-0.2,0,,
2012/2/7,0.944053463,1.0319965,1.496112,0.2094586,0.2525601,0,-0.3081667,1.6472184,-1.5669298,0.7838264,0.6776862,0.0914951,1.0432742,0.16,-0.28,-0.09,0,,
2012/2/8,0.030300781,0.4098343,-0.7096405,0.529735,0.2963256,0,-0.0686141,0.2368734,-1.6671301,0.1232058,-0.7201934,0.5926566,0.6996334,0.25,-0.13,0.41,0,,
2012/2/9,0.204324114,-0.3072175,-0.2852706,0.7178793,0.1256681,-9.08E-03,-0.792421,0.7594668,-0.6166188,0.184521,-0.014166,-0.0227245,0.3328725,0.15,-0.35,-0.39,0,,
2012/2/10,-0.835050805,-1.2384045,-0.5251265,-0.7018659,-0.7415124,0,-1.0431214,-0.8120595,-0.8111551,-2.0696105,-2.6135885,-2.2762282,-2.8809798,-0.75,-0.59,-0.1,0,,
2012/2/13,0.12189778,1.0330626,0.2211243,0.9241588,0.7415124,0,0.661901,1.7468806,3.033187,1.453214,2.5426876,1.5232249,0.7743572,0.75,0.58,-0.05,0,,
2012/2/14,-0.53439093,-0.3087986,-0.2330934,0.2534456,-0.1256681,0,-0.2085472,0.3869501,-1.5928645,-1.5578252,-1.7456457,-0.7356345,-1.0234196,-0.09,-0.4,-0.41,0,,
2012/2/15,-0.444957394,1.6360274,0.5906446,-0.6985249,-0.4671037,9.08E-03,0.1043297,0.8715769,-0.3015082,-0.8197615,0.4177183,0.1613821,-0.5313379,-0.5,-0.23,0.1,0,,
2012/2/16,0.597930504,1.0090941,-0.0654554,1.3607822,1.1012309,-9.08E-03,0.5545941,0.2549046,1.3993215,1.4874027,-0.1438402,0.5513481,1.5856,1.27,0.68,0.29,0,,
2012/2/17,0.137484173,0.1003541,-0.3876516,-0.3148145,0.2642594,0,0.2071824,1.1894383,-2.449098,0.8077073,-0.144049,-0.390226,1.0738018,0.16,-0.3,0.49,0,,
2012/2/21,0.608739489,-0.1003541,2.1693069,0.2833759,0.0439738,0,0.65326,2.0665543,-2.3152194,-0.6207329,0.5892879,0.96133,0.608463,-0.05,-0.64,0.34,0,,
2012/2/22,0.022754958,0.3007497,1.1164193,-0.4569465,-0.3229377,0.0181471,0.3079558,0.0246347,-0.4172615,-0.0207624,-0.2726597,-0.0911586,-0.7611544,-0.39,-0.37,-0.66,0,,
2012/2/23,0.973624036,0.5988075,0.0462493,0.6611106,0.4401138,0,-0.9612158,1.9034225,2.3885889,0.3523006,1.8508545,0.6363611,1.0337579,0.56,0.9,-0.06,0,,
2012/2/24,0.696090516,0.1988021,-0.4576448,0.3445538,0.2193217,0,0.2067506,1.5351681,0.1657254,0.2685701,1.2197875,0.1810821,1.0231806,0.15,-0.44,-0.64,0,,
2012/2/27,-0.501001532,-0.5976066,-0.3082019,0.1406209,0.1678361,-0.0181471,0.3436464,-1.9954936,-0.600442,-0.5171183,0.0417965,0.0226091,-0.8418641,0.14,-0.21,0.37,0,,
2012/2/28,0.463698389,1.5857607,1.0371239,1.0097075,0.2912015,0.0181471,0.615597,-0.9515724,-0.5911902,1.6658434,1.2871263,0.316025,0.8418641,0.28,-0.63,-0.15,0,,
2012/2/29,-1.050121415,-1.7857637,-5.4486873,-0.4492194,-0.393324,0,-0.2731309,0.3181914,-0.9324051,-0.8397374,-1.0089282,-0.2030451,-1.4171837,-0.55,-1.03,0.22,0,,
2012/3/1,-0.10561978,0.5988075,1.4022642,0.7886744,0.5168284,-0.0181471,0.8171649,2.0080559,1.0097109,1.7533578,1.5848212,0.7873224,1.5667724,0.64,-0.24,0.01,0,,
2012/3/2,-0.772898436,-1.0000121,-0.1621896,-0.0770407,-0.305409,0,-0.4758677,-2.3752934,-0.8017642,-0.3441606,-0.6171548,-0.697028,-1.2332836,-0.46,-1.25,-0.01,0,,
2012/3/5,0.10643884,-0.6048358,-0.415677,-1.0382142,-0.4086687,0.0181471,-0.6837633,0.4893599,-1.0834844,-1.594478,-1.0927563,-1.0889371,-0.2424315,-0.4,0.44,0.27,0,,
2012/3/6,-0.770445088,-0.8121853,-1.7969097,-0.9861499,-1.4733226,0,-1.7650606,-2.0715907,-2.3774232,-3.2247295,-2.5924305,-3.3398249,-4.8805329,-1.62,-0.33,-0.32,0,,
2012/3/7,0.221829746,0.6097532,0.5699816,0.7678449,0.695168,-9.07E-03,-0.8767372,1.1890157,0.6564356,0.6998186,1.5578938,0.7284652,1.5803108,0.8,0.31,0.23,0,,
2012/3/8,0.91269037,1.7077252,1.0033187,1.0713595,0.989991,0,0.3165151,0.5157791,2.0747309,1.759576,1.2984368,1.6487048,3.0572158,1.07,0.37,-0.3,0,,
2012/3/9,-1.134520115,0.3976153,0.663336,0.4161155,0.3860131,9.07E-03,-0.2460891,0.6592626,0.7557091,-0.5830904,1.0349922,-0.2536521,-1.100932,0.49,0.89,0.16,0,,
2012/3/12,0.244748115,-0.997021,-0.790469,0.04614,7.26E-03,0,0.38644,-0.9536666,-0.507513,-1.2822052,-1.5635019,-0.7648714,0.2763705,-0.07,-0.21,-0.03,0,,
2012/3/13,-0.589930836,0.8977627,-1.6923176,1.8430175,1.7865302,0,0.3150746,0.3189037,1.5534237,2.7336112,1.0818395,2.3454756,1.582026,1.86,0.1,0.9,0,,
2012/3/14,-0.354096293,-1.0983593,-1.6963752,0.3465101,-0.1071497,0,-0.5256784,-1.0339875,-0.5538762,-0.7645512,-1.6412047,-1.2118572,-0.393169,-0.23,-0.62,-0.22,0,,
2012/3/15,0.43091172,0.8000024,0.9418407,0.2853527,0.5772723,-9.07E-03,0.8049107,-0.3222236,1.2196153,0.5997361,1.198789,1.0753962,1.3843097,0.67,0.27,0.51,0,,
2012/3/16,0.642889844,0.5958343,0.1364855,-0.0706372,0.138369,-9.08E-03,-0.2093581,1.8448439,0.1402616,0.1648151,-0.4583062,0.5220756,0.9456717,0.06,-0.26,0.38,0,,
2012/3/19,0.517420883,0.2965871,0.1796235,0.7040705,0.3912528,0,-0.1398078,0.6316882,0.8627279,0,-0.139292,0.090522,0.7100569,0.41,0.52,-0.1,0,,
2012/3/20,-0.09870535,-0.9920754,-0.9076222,0.1789765,-0.2915167,0,-0.4557449,-2.104828,-1.7586858,-1.2219259,-0.8820472,-2.0567409,-1.2757824,-0.39,-0.65,0.31,0,,
2012/3/21,-0.121629811,-0.4997517,0.0499482,0.0149024,-0.1639025,0,-0.1758362,0.5672725,0.7812051,0.2289453,-0.4934079,-0.3932955,-0.960114,-0.1,0.3,-0.4,0,,
2012/3/22,-0.167479484,0.100153,-0.4002757,-0.208799,-0.7229619,9.08E-03,-0.2466962,-1.287149,-0.4090514,-1.4027207,-1.4950126,-0.7912562,-1.3964971,-0.74,-0.13,-0.42,0,,
2012/3/23,0.622823659,0,1.2208136,-0.0597379,0.322752,0,0.0705503,1.3609019,0.4983127,0.7142896,0.8001151,1.0459152,0.487951,0.39,0.6,0.32,0,,
2012/3/26,0.67162457,0.6982633,1.7611568,1.7327316,1.3937558,-9.08E-03,0.2465189,0.1964179,2.4176407,1.887044,1.2445421,1.5827798,1.5396626,1.45,0.46,-0.24,0,,
2012/3/27,-0.271126075,0.7920815,-0.7080905,0.1467124,-0.3111978,0,0,-0.1472779,-0.8997709,-0.5561871,0.5745876,-0.7080011,-1.4180406,-0.3,-0.35,-0.31,0,,
2012/3/28,-0.01508711,0.1970393,-1.0654512,-0.3966169,-0.4970874,0.0181471,-1.3812828,-1.2855554,0.8375469,-1.6453584,-1.3506095,-0.2754247,-1.1306417,-0.51,-0.02,0.42,0,,
2012/3/29,-0.203861296,-0.0984764,-0.1425051,-0.3834282,-0.1710054,-9.07E-03,-1.617871,-2.2648125,-0.2617605,-0.0209994,-0.255283,-0.3684103,-1.4237313,-0.16,-0.02,-0.23,0,,
2012/3/30,0.309401448,0.2951389,0.5194792,-0.1922621,0.4127545,0,1.8316188,-0.1528299,0.4234624,0.0420016,0.9891339,0.391394,1.1467652,0.28,-0.7,-0.06,0,,
2012/4/2,-0.037682656,0.0981758,0.5045276,1.0309332,0.7288195,9.07E-03,0.6031595,2.0187388,1.0139795,1.3554527,1.3130446,0.7782164,0.9507722,0.77,0.34,0.03,0,,
2012/4/3,-0.733824088,-1.283959,-1.8895975,-0.029304,-0.4097511,-0.0181471,-0.6387531,-0.9286025,0.6743989,-0.894629,-2.0185645,-1.331216,-2.8484852,-0.34,-0.28,-0.31,0,,
2012/4/4,-0.723948303,-2.3128282,-1.6903537,-1.3724112,-0.99602,0,-0.8580675,-2.089248,-2.1118407,-1.9840223,-2.3496775,-1.0685317,-2.9320127,-1.11,-0.58,0.05,0,,
2012/4/5,-0.544506134,0,0.6972588,0.6221291,-0.050068,0,0.3584269,1.0755494,0.7213037,-0.1706803,0.3328694,0.5821418,-1.2038569,-0.03,-0.08,-0.48,0,,
2012/4/9,0.353118516,-0.612242,0.6673388,-0.7559539,-1.1294624,0,-0.2507685,-0.7413993,-2.8787071,-0.6641728,-1.0457642,-1.0268458,-0.3607121,-1.21,-0.45,-0.03,0,,
2012/4/10,-0.237828949,-1.2358648,1.0796816,-1.6199581,-1.692735,9.08E-03,-1.3359975,-1.1874249,-4.0072988,-1.8440748,-1.797339,-1.3936681,-3.0350803,-1.85,-0.41,0.09,0,,
2012/4/11,0.184169344,1.3381584,-0.0186231,0.4827283,0.8061649,0,0.6882874,1.2900076,1.0695224,0.37155,1.0646278,0.8290907,1.8786174,0.85,0.75,0.28,0,,
2012/4/12,0.649580845,0.5099483,1.0068899,1.1372298,1.2981032,9.07E-03,1.005752,1.0962532,0.2754245,2.2007363,1.7784754,2.5848459,1.4189322,1.44,0.07,0.3,0,,
2012/4/13,-0.864485382,-1.1253273,-1.1435705,-1.5292596,-1.1959658,0.0181511,-1.6576956,-0.7380031,-2.2785456,-2.0263731,-1.6902577,-1.2026056,-3.5348858,-1.25,-0.15,-0.76,0,,
2012/4/16,0.452307109,0.2055446,-0.2427557,-1.1242984,-0.0656453,-9.07E-03,-0.9125816,0.0765939,-0.9829675,-0.5240144,-0.1765016,0.2091829,1.1474987,-0.09,0.14,0.85,0,,
2012/4/17,-0.091835023,0.6141302,-0.1309638,2.0117156,1.4703478,0,0.5850108,1.1672272,1.996176,0.7198158,2.5579115,1.2001076,2.4201454,1.55,0.05,-0.24,0,,
2012/4/18,-0.068922846,-0.2042959,-0.5883119,-0.254888,-0.338508,-9.08E-03,-1.0997215,-1.4995834,-0.8124142,-0.6979293,-0.4314119,-0.252673,-1.7179156,-0.43,-0.48,-0.42,0,,
2012/4/19,0.122504417,-0.6153789,0.0752933,-1.1323451,-0.6441595,0,0.4780336,-0.2307398,3.9205263,-0.0437854,-0.2019619,0.091955,-1.8497285,-0.57,-0.04,0.29,0,,
2012/4/20,0.602659646,0.2055446,0.068972,-0.2736815,0.1668634,-9.07E-03,0,1.0976498,1.4045235,0.9805081,1.3767602,0.5042464,1.7830614,0.11,0.53,-0.07,0,,
2012/4/23,-0.480304354,-1.1357876,-0.295023,-0.9177156,-0.8444424,0,-0.183591,-0.9181396,0.2659075,-1.2655576,-1.2901585,-1.5668541,-2.6010598,-0.95,-0.57,0.16,0,,
2012/4/24,0.267117881,0.6211151,0.1444835,-0.539249,0.3794271,0,0.2569354,0.3580541,0.0379291,0.109731,0.7188085,0.7404003,1.2245061,0.29,0.22,0.99,0,,
2012/4/25,0.274015247,0.5146725,0.2006723,2.6224918,1.3598799,0,-0.3304574,0.6108495,2.5706356,-0.219585,1.1536195,1.3054111,2.3058697,1.44,0.4,-1.04,0,,
2012/4/26,0.129133676,0.5120345,0.8794718,0.5851908,0.6944726,0,-0.4053847,0.3040261,0.4057306,0.109854,0.3957026,0.3860526,0.6257173,0.75,-0.03,-0.04,0,,
2012/4/27,-0.015175372,-0.3069032,0.2171187,0.5966635,0.1639609,9.07E-03,0.4789068,0.2274164,0.7700312,0.8745073,-0.1552693,0.2942207,0.4912461,0.35,0.7,-0.18,0,,
2012/4/30,0,-0.2051313,0.3093487,-0.7164145,-0.3710874,-9.07E-03,0.2935855,0.1513266,-0.9665435,-0.436294,0.5915476,-0.3395624,-1.1169634,-0.49,-0.6,0.09,0,,
2012/5/1,0.007587594,-1.0319965,-0.3465337,0.1646351,0.6200867,9.07E-03,0.4022642,1.1775208,-0.2092183,0.718875,1.0060179,0.475068,0.5271841,0.48,-0.84,0.4,0,,
2012/5/2,-0.624483802,-0.5200225,-0.4535505,0.2837223,-0.2988672,-9.07E-03,-1.7673509,-0.6496849,1.1270503,-0.6533108,-0.8797054,-0.0225766,-1.5899638,-0.15,0.7,-0.58,0,,
2012/5/3,-0.007635892,-0.8377021,-1.0138997,-1.0643968,-0.7654701,-9.08E-03,0.4077893,-2.6932446,-1.9310636,-0.5037775,-0.4357377,-0.907031,-1.0404581,-0.92,-0.66,0.12,0,,
2012/5/4,-0.490158753,-0.7387962,0.3140312,-2.5182589,-1.6289958,0.0272235,-0.5192964,-4.0467974,-2.1592482,-2.0408922,-1.1760597,-1.8391398,-1.6326852,-1.62,-0.22,0.14,0,,
2012/5/7,-0.269080315,0.4228341,-0.244859,0.0927005,0.0729707,-9.08E-03,0.2970667,-0.6456896,2.1840875,1.0700046,0.6110052,-0.3952069,1.767552,0.04,0.14,0.49,0,,
2012/5/8,-0.33928703,-0.8474637,-1.9551226,-0.3712957,-0.401976,9.08E-03,-0.5577222,-0.487014,0.4459913,-2.7423543,-1.4411244,-1.5493252,-1.7332661,-0.41,0.34,0.37,0,,
2012/5/9,-0.495587173,-0.8547041,-0.9856098,-0.310457,-0.5949541,-0.0181464,-0.5233657,-0.9538129,-0.893973,-1.3306043,-1.9739403,-0.9508073,-1.9734027,-0.62,0.18,-0.24,0,,
2012/5/10,-0.023301891,0.4282667,0.1940261,-0.2023158,0.2060637,0.0181464,0,0.2461399,1.2148464,0.3458247,0.3219688,0.8561289,1.2163473,0.29,0.05,0.56,0,,
2012/5/11,-0.178741068,-1.0741196,-0.7848813,-0.0155827,-0.3018839,-9.08E-03,-1.1308112,-0.9606304,1.7344919,-1.1108641,-0.8510721,-0.9995279,-0.3460195,-0.29,0.22,-0.93,0,,
2012/5/14,-0.647702133,-1.0857911,-1.4628461,-0.9392653,-1.1122764,-9.07E-03,-0.3797878,-1.8088625,-0.3274918,-2.9042278,-2.8549933,-1.2273082,-2.7408637,-1.14,-0.08,-0.11,0,,
2012/5/15,-0.841232187,-1.3186989,-1.0562406,-0.3308444,-0.5758136,9.07E-03,1.1350822,-0.9310323,0.4122261,-1.6912721,-1.4509562,-0.802237,-1.797317,-0.52,0.51,-0.21,0,,
2012/5/16,-0.17384595,-1.1123628,-0.1871645,-0.6808685,-0.3832099,-9.07E-03,1.0851407,-0.6540618,0.1330068,-0.7091398,0.3992055,-2.0466775,-0.4726392,-0.44,-0.18,-0.42,0,,
2012/5/17,-0.023727901,0.8908845,2.2101051,-2.135766,-1.4942077,0,0.4085391,-0.028529,-3.4543503,-2.2835386,-0.8618176,-1.7846392,-1.3206365,-1.64,-0.52,0.42,0,,
2012/5/18,0.536484127,-1.45173,1.1387792,-1.3069925,-0.8595562,-9.08E-03,0.6281196,-1.7562017,-1.5885264,-0.5538821,-1.6676077,-1.1991498,0.51565,-0.8,-0.18,0.16,0,,
2012/5/21,0.369136104,1.0072753,0.0646772,2.7572241,1.7042148,9.08E-03,-0.221239,2.0696398,3.3367641,2.5178891,2.7742913,2.3339518,2.4674702,1.69,0.67,-1.18,0,,
2012/5/22,-1.095663837,-0.1114117,-1.6757749,-0.1120437,0.1741265,0,-1.7126294,-1.9245229,-0.3077536,-1.488119,-0.3061798,-0.7045899,-0.5751274,0,-0.86,0.29,0,,
2012/5/23,-0.620131586,-0.7834499,-0.3029354,0.1920043,0.0529418,0,-1.5134568,-1.137536,-0.0123297,0.0499654,-0.8932789,-1.1684119,-1.342784,0.26,0.49,-0.28,0,,
2012/5/24,-0.567841733,-0.4504487,-0.1385942,-0.6575287,0.1963708,9.07E-03,0.0762195,0.4974348,1.1280101,-0.4254855,-0.3409287,-0.4096278,-0.8438909,0.16,-0.01,0.21,0,,
2012/5/25,-0.160537037,-0.5659239,0.8352767,-0.1288054,-0.3249773,9.08E-03,0.4181759,-0.1168137,0.2557195,0.8242873,0.4027925,-1.1871069,0.2575896,-0.16,0.23,-0.1,0,,
2012/5/29,-0.09644913,1.2408459,-1.0931877,1.2647254,1.2039207,0,-0.3420144,0.0292155,0.2186593,1.4569976,1.0305376,2.9417601,0.3302152,1.14,0.17,-0.02,0,,
2012/5/30,-1.050856817,-1.3544209,0.5875962,-0.8467164,-1.4616419,0,-0.6109183,-3.5989014,-1.1471951,-1.9057648,-2.3377454,-2.5014071,-3.5418401,-1.47,-0.27,-0.24,0,,
2012/5/31,-0.024380512,1.0175339,-0.1910909,-0.4341189,-0.2203349,9.07E-03,-0.1149684,-1.2494418,-1.2723308,0.3741067,1.6005354,0.5670145,0.3409743,-0.23,0.15,0.56,0,,
2012/6/1,0.421773677,-2.736782,3.8048101,-2.6947035,-2.5499181,-0.027221,-1.0794284,-3.685617,-2.6963963,-2.3933543,-1.44402,-2.1562008,-2.3341421,-2.6,-0.53,0.2,0,,
2012/6/4,0.6132473,1.1494423,-0.1143466,0.7585782,-0.0468256,0.027221,0.5026146,1.0444786,0.2168786,0.2800769,1.6134471,0.6543671,1.9931678,-0.05,0.1,-0.57,0,,
2012/6/5,-0.32229018,1.2493048,-0.1144871,0.4098695,0.754369,0,-0.3476921,0,1.8810113,0.3299861,-0.0153932,1.1671665,-0.1519191,0.68,0.27,0.06,0,,
2012/6/6,0.979764499,1.567783,0.0445414,2.2647382,2.2219689,0,1.4980115,1.2204877,1.5758151,2.4531868,2.387763,2.922332,3.5471349,2.32,0.07,0.21,0,,
2012/6/7,-0.10394356,-0.6689026,-1.7388439,-0.4006729,0.0606022,-0.0181511,1.3255259,-1.3465148,-1.1141542,0.5671333,-0.2859552,0.0500756,-0.6255794,-0.1,-0.46,0.13,0,,
2012/6/8,-0.521358314,-0.8988804,0.148754,0.9589306,0.7920116,9.08E-03,-0.0376294,0.2518893,1.6910802,-0.5424027,-0.407757,-0.6277487,0.4787311,0.85,0.21,0.01,0,,
2012/6/11,-0.144857584,-0.45249,0.4063374,-1.7003905,-1.2778543,9.07E-03,-0.8314485,-3.5203571,-2.1527411,-1.6199751,-2.4666149,-1.0381135,-1.6296601,-1.4,-0.88,-0.05,0,,
2012/6/12,0.168979323,1.127412,0.705542,1.2060945,1.1425198,0,0,2.3181946,1.5881213,1.4715308,2.6329422,1.8908927,1.4826046,1.16,0.11,0.09,0,,
2012/6/13,0.529232255,-0.5621156,0.4209382,-0.6897145,-0.6415291,0,-0.7236748,-1.0236814,-0.6545225,-0.6457997,-0.3026247,-1.0040286,-0.4424819,-0.77,-0.5,0.35,0,,
2012/6/14,0.37517585,0.7860741,0.4001689,0.3695069,1.0544604,0,-0.1913106,2.0054786,2.3147157,0.9671479,-0.1212953,0.3776954,1.3216105,1.04,0.17,0.37,0,,
2012/6/15,0.326131618,1.4436691,0.0570335,1.2347725,1.0175377,-9.07E-03,-0.4606572,-0.31566,1.2392572,1.1776374,0.7962499,1.3975697,1.7904204,1.07,0.1,-0.07,0,,
2012/6/18,-0.661332254,0.2202706,0.0570016,0.9322966,0.1936356,-9.08E-03,1.1096383,-0.9849135,0.774233,0.6079054,1.7570835,1.0845609,-1.7151767,0.21,0.12,-0.84,0,,
2012/6/19,0.835894706,0.5485483,-0.4887432,1.0327058,0.9626162,9.08E-03,2.2946201,1.1428696,1.1678086,2.796879,1.9920442,1.4602322,2.7449766,1.09,0.69,0.16,0,,
2012/6/20,-0.007929599,0.8714661,-0.7600733,0.0778078,-0.1622547,0,-0.3725712,-3.8286806,0.8873394,-0.0670445,-0.3095742,-0.2661182,0.43812,-0.14,-0.1,0.14,0,,
2012/6/21,-1.084107894,-1.4560202,-2.565157,-2.5202187,-2.2694271,9.07E-03,-1.0129556,-3.4365384,0.2554023,-3.5099844,-4.1141985,-3.5110793,-2.5831726,-2.26,-0.08,0.12,0,,
2012/6/22,0.128156207,0.6644609,0.4070084,1.0472955,0.7672131,-9.07E-03,-0.1131862,2.1491795,1.4617234,-0.22352,0.368547,0.9440137,1.2630203,0.79,0.67,0.08,0,,
2012/6/25,-0.481424339,-1.5573219,0.7310712,-1.9445897,-1.6164714,0,1.9069563,-1.0016812,-1.4501299,-2.0852446,-1.4824224,-1.8711279,-3.5697998,-1.62,0.08,-0.14,0,,
2012/6/26,-0.056317632,1.1148429,-0.7441774,0.625752,0.501322,-9.08E-03,1.4341081,0.0335514,0.3240713,0.6579032,1.1753949,1.2342655,0.3437089,0.52,-0.13,-0.06,0,,
